6,3,8
7,3,42
8,3,100
9,3,200
10,3,340
11,3,546
12,3,810
13,3,1170
14,3,1610
15,3,2180
16,3,2856
17,3,3702
18,3,4682
19,3,5878
20,3,7240
21,3,8868
22,3,10698
23,3,12850
24,3,15242
25,3,18018
26,3,21076
27,3,24584
28,3,28420
29,3,32778
30,3,37512
31,3,42846
32,3,48608
33,3,55052
34,3,61980
35,3,69678
36,3,77918
37,3,87022
38,3,96730
39,3,107400
40,3,118740
41,3,131146
42,3,144290
43,3,158610
44,3,173740
45,3,190160
46,3,207466
47,3,226182
48,3,245862
49,3,267078
50,3,289340
51,3,313268
52,3,338328
53,3,365190
54,3,393272
55,3,423298
56,3,454636
57,3,488064
58,3,522900
59,3,559978
60,3,598562
61,3,639546
62,3,682138
63,3,727292
64,3,774160
65,3,823758
66,3,875178
67,3,929502
68,3,985760
69,3,1045100
70,3,1106490
71,3,1171146
72,3,1237970
73,3,1308250
74,3,1380820
75,3,1457040
76,3,1535676
77,3,1618162
78,3,1703192
79,3,1792278
80,3,1884040
81,3,1980068
82,3,2078908
83,3,2182230
84,3,2288502
85,3,2399478
86,3,2513546
87,3,2632544
88,3,2754780
89,3,2882178
90,3,3012962
91,3,3149146
92,3,3288868
93,3,3434232
94,3,3583290
95,3,3738238
96,3,3897038
97,3,4061982
98,3,4230940
99,3,4406300
100,3,4585840
101,3,4772046
102,3,4962600
103,3,5160090
104,3,5362100
105,3,5571320
106,3,5785236
107,3,6006642
108,3,6232922
109,3,6466978
110,3,6706090
111,3,6953268
112,3,7205688
113,3,7466470
114,3,7732682
115,3,8007558
116,3,8288056
117,3,8577524
118,3,8872810
119,3,9177378
120,3,9487962
121,3,9808146
122,3,10134548
123,3,10470872
124,3,10813620
125,3,11166618
126,3,11526248
127,3,11896462
128,3,12273520
129,3,12661500
130,3,13056540
131,3,13462846
132,3,13876430
133,3,14301630
134,3,14734330
135,3,15179000
136,3,15631396
137,3,16096122
138,3,16568802
139,3,17054178
140,3,17547740
141,3,18054368
142,3,18569418
143,3,19097910
144,3,19635062
145,3,20186038
146,3,20745916
147,3,21320004
148,3,21903240
149,3,22501078
150,3,23108312
151,3,23730546
152,3,24362428
153,3,25009712
154,3,25666900
155,3,26339898
156,3,27023058
157,3,27722442
158,3,28432250
159,3,29158700
160,3,29895840
161,3,30650046
162,3,31415210
163,3,32197870
164,3,32991760
165,3,33803580
166,3,34626906
167,3,35468602
168,3,36322082
169,3,37194378
170,3,38078740
171,3,38982368
172,3,39898348
173,3,40834050
174,3,41782392
175,3,42750918
176,3,43732376
177,3,44734484
178,3,45749820
179,3,46786278
180,3,47836262
181,3,48907846
182,3,49993258
183,3,51100752
184,3,52222380
185,3,53366578
186,3,54525218
187,3,55706922
188,3,56903380
189,3,58123400
190,3,59358490
191,3,60617646
192,3,61892190
193,3,63191310
194,3,64506140
195,3,65846060
196,3,67202016
197,3,68583582
198,3,69981512
199,3,71405578
200,3,72846340
201,3,74313768
202,3,75798228
203,3,77309890
204,3,78838922
205,3,80395698
206,3,81970186
207,3,83572964
208,3,85193800
209,3,86843478
210,3,88511562
211,3,90209046
212,3,91925288
213,3,93671492
214,3,95436810
215,3,97232658
216,3,99047978
217,3,100894402
218,3,102760660
219,3,104658600
220,3,106576740
221,3,108527146
222,3,110498120
223,3,112501950
224,3,114526720
225,3,116584940
226,3,118664476
227,3,120778062
228,3,122913342
229,3,125083278
230,3,127275290
231,3,129502568
232,3,131752308
233,3,134037930
234,3,136346402
235,3,138691378
236,3,141059596
237,3,143464944
238,3,145893930
239,3,148360678
240,3,150851462
241,3,153380646
242,3,155934268
243,3,158526932
244,3,161144440
245,3,163801638
246,3,166484088
247,3,169206882
248,3,171955340
249,3,174744800
250,3,177560340
251,3,180417546
252,3,183301250
253,3,186227290
254,3,189180250
255,3,192176220
256,3,195199536
257,3,198266542
258,3,201361322
259,3,204500478
260,3,207667840
261,3,210880268
262,3,214121338
263,3,217408170
264,3,220724082
265,3,224086458
266,3,227478356
267,3,230917424
268,3,234386460
269,3,237903378
270,3,241450712
271,3,245046646
272,3,248673448
273,3,252349572
274,3,256057020
275,3,259814518
276,3,263603798
277,3,267443862
278,3,271316170
279,3,275240000
280,3,279196540
281,3,283205346
282,3,287247330
283,3,291342330
284,3,295470980
285,3,299653400
286,3,303869946
287,3,308141022
288,3,312446702
289,3,316807678
290,3,321203740
291,3,325655868
292,3,330143568
293,3,334688110
294,3,339268712
295,3,343906938
296,3,348581716
297,3,353314904
298,3,358085140
299,3,362914578
300,3,367781562
