22,11,73424650
23,11,678390116
24,11,3107014138
25,11,11494641496
26,11,36155933236
27,11,103440529038
28,11,271000641518
29,11,670478793876
30,11,1563466763518
31,11,3501231075672
32,11,7506314578778
33,11,15599486790514
34,11,31334499684026
35,11,61383540210150
36,11,116965693409910
37,11,218292901148282
38,11,398059499190310
39,11,713178823240522
40,11,1252656133955108
41,11,2166957152122746
42,11,3684499478268800
43,11,6181762214207398
44,11,10215301908691042
45,11,16682375576722952
46,11,26877982269272220
47,11,42849750279060676
48,11,67489025692524800
49,11,105289859012928250
50,11,162471883763318238
51,11,248556024107255044
52,11,376477060236070284
53,11,565767165138995106
54,11,842509772436115202
55,11,1245613237167917876
56,11,1826209833632416440
57,11,2659737931547121502
58,11,3843859397264405504
59,11,5521236381571159892
60,11,7873970193418544398
61,11,11165692035084308716
62,11,15728464835322143858
63,11,22039127531680390626
64,11,30690776706117392122
65,11,42528833044168993330
66,11,58592344871998194574
67,11,80352521835239556068
68,11,109597077946692617604
69,11,148841920657393913544
70,11,201111220192416013090
71,11,270637525674585299758
72,11,362455938283544136530
73,11,483578145221246729194
74,11,642262843808941381934
75,11,849958424954196438424
76,11,1120021255114518514914
77,11,1470889712468385927012
78,11,1923878490371815533912
79,11,2508302110010816210188
80,11,3257749524056998779118
81,11,4218259518745381378412
82,11,5442135284344626378570
83,11,7000846455705913625178
84,11,8974919688015271584344
85,11,11474086278768382614396
86,11,14620998695802101903660
87,11,18582376435960254472298
88,11,23543131638523863859218
89,11,29754052892399950336364
90,11,37491209497295765035218
91,11,47128279665041802582894
92,11,59073611608858174297542
93,11,73878959336902211264280
94,11,92142990725206448605172
95,11,114673363360791484049226
96,11,142340348597809175821780
97,11,176316432903842443172466
98,11,217856479580387338001232
99,11,268649145005831870364812
100,11,330489826307413407162048
101,11,405792160730870209277146
102,11,497105836416396983349352
103,11,607855655248823746764444
104,11,741636688653644259633364
105,11,903274621183709868259042
106,11,1097803827370338946707868
107,11,1331978324445492861204592
108,11,1612801649302123559388348
