14,7,13820
15,7,110954
16,7,427580
17,7,1328456
18,7,3476110
19,7,8294446
20,7,18057566
21,7,37282532
22,7,72489674
23,7,135922868
24,7,244169906
25,7,426899404
26,7,722325334
27,7,1196729072
28,7,1931380856
29,7,3064584562
30,7,4758812456
31,7,7286433988
32,7,10955649610
33,7,16277801502
34,7,23811490298
35,7,34478030584
36,7,49251158414
37,7,69732024240
38,7,97561060990
39,7,135434495122
40,7,186033470786
41,7,253772399408
42,7,342917743634
43,7,460517169320
44,7,613198038902
45,7,811961387360
46,7,1066879196662
47,7,1394776022394
48,7,1810660225416
49,7,2339786469742
50,7,3004120323104
51,7,3840931662864
52,7,4881840370582
53,7,6180996590444
54,7,7783232782650
55,7,9766099114006
56,7,12192278403700
57,7,15171366122404
58,7,18789871202518
59,7,23200779467946
60,7,28522052785644
61,7,34964809635204
62,7,42688105957976
63,7,51980186253466
64,7,63053276682290
65,7,76297012731768
66,7,91991800401042
67,7,110659421678390
68,7,132666969542246
69,7,158707082192394
70,7,189256187771878
71,7,225226164420874
72,7,267230314231044
73,7,316459833838952
74,7,373698163148546
75,7,440489983036528
76,7,517828791334204
77,7,607703781395814
78,7,711366156955884
79,7,831360729767838
80,7,969252963018414
81,7,1128278223474372
82,7,1310382988285688
83,7,1519656258280248
84,7,1758503942795796
85,7,2032064840483792
86,7,2343295965918146
87,7,2698620862559474
88,7,3101654307328846
89,7,3560384799954022
90,7,4079208450215066
91,7,4668011556832880
92,7,5332114109421190
93,7,6083694092679128
94,7,6929159118632862
95,7,7883443273697552
96,7,8954229181094030
97,7,10159752661492076
98,7,11509184973472698
99,7,13024702632157822
100,7,14717208129151258
101,7,16613564519246644
102,7,18726680097188306
103,7,21088972349318366
104,7,23715665046487586
105,7,26645737091794612
106,7,29897075774960326
107,7,33516386467011758
108,7,37524609914735924
109,7,41977522160378578
110,7,46899552879229364
111,7,52357095681245132
112,7,58378553918764180
113,7,65042714405357830
114,7,72382492190287556
115,7,80491100466697006
116,7,89406561306484894
117,7,99238836965239338
118,7,110031713259335774
119,7,121914548872602124
120,7,134937615796215764
121,7,149252679883060666
122,7,164917291700458112
123,7,182109041123101832
124,7,200893623863713662
125,7,221478323600449830
126,7,243937926295015592
127,7,268513783387347880
128,7,295290798914186200
129,7,324549326535879978
130,7,356385502888242396
131,7,391124240277012036
132,7,428874113168987596
133,7,470010837919265180
134,7,514656726422783270
135,7,563245306780792212
136,7,615914025522861624
137,7,673162072178102052
138,7,735143525842081356
139,7,802432015720962854
140,7,875199854607106602
141,7,954104912556454582
142,7,1039339442190381264
143,7,1131656480700465584
144,7,1231270033119000804
145,7,1339040465804042888
146,7,1455205455697070662
147,7,1580746216256831182
148,7,1715926122141070430
149,7,1861862237473324138
150,7,2018845765492915014
151,7,2188146250158883744
152,7,2370084956552882404
153,7,2566102314756737610
154,7,2776551983142866960
155,7,3003065624451608140
156,7,3246031714676276170
157,7,3507295611518678510
158,7,3787283118560329524
159,7,4088078055902929578
160,7,4410146140950120176
161,7,4755836932099681748
162,7,5125658712081641694
163,7,5522256780160303910
164,7,5946184687487795524
165,7,6400416438219938214
166,7,6885553590110680770
167,7,7404935029098629054
168,7,7959213074020077362
169,7,8552131151486970262
170,7,9184395089885549302
171,7,9860196286240401952
172,7,10580296794840665294
173,7,11349383492312345386
174,7,12168277313921731500
175,7,13042212534084872686
176,7,13972071529129152674
177,7,14963692651251826416
178,7,16018022144349029326
179,7,17141564256350300038
180,7,18335331348931220704
181,7,19606560922503703926
182,7,20956333481971807592
183,7,22392693103879736954
184,7,23916790182417331568
185,7,25537555116292387308
186,7,27256209595668854752
187,7,29082656994279595742
188,7,31018191298309136746
189,7,33073782932516266172
190,7,35250798697571147612
191,7,37561378116629081266
192,7,40006960760010184750
193,7,42600965849967407466
194,7,45344905027577073656
195,7,48253596987291800864
196,7,51328623987650090728
197,7,54586333796988130904
198,7,58028376974828296536
199,7,61672770488910673826
200,7,65521229900237462108
201,7,69593592763476172904
202,7,73891635227014792786
203,7,78437178863151546276
204,7,83232054736844016816
205,7,88300244738234685830
206,7,93643627765807113628
207,7,99288536072992979952
208,7,105236887726842527842
209,7,111517570059978439060
210,7,118132529878529182172
211,7,125113429957918671880
212,7,132462233450481459878
213,7,140213615619730183570
214,7,148369541392105740630
215,7,156967953336879278852
216,7,166010801171790546812
217,7,175539568512192645436
218,7,185556170222725111072
219,7,196105924843021336934
220,7,207190689807325132922
221,7,218859933875728572220
222,7,231115431251867224850
223,7,244011138978483056560
224,7,257548718692449794642
225,7,271786977969353472962
226,7,286727432669990686788
227,7,302434128836993605662
228,7,318908399112905801388
229,7,336219943198926129296
230,7,354369868457560259948
231,7,373433972354620909084
232,7,393413089875970011374
233,7,414389591013789449130
234,7,436363985804048052110
235,7,459425724011723248824
236,7,483574932199272402536
237,7,508908681559525348802
238,7,535426650200477781930
239,7,563234108825388803902
240,7,592330215111281758716
241,7,622829055899996546480
242,7,654729188890082374514
243,7,688154174461076840612
244,7,723101882600209459246
245,7,759706047727330712916
246,7,797963755549338725184
247,7,838019660576697430292
248,7,879869958136848122538
249,7,923671016993744566104
250,7,969418025727080308532
251,7,1017279912315320558030
252,7,1067250731171250669530
253,7,1119512868058107464528
254,7,1174059103920327623518
255,7,1231086237431839082902
256,7,1290585624001605942732
257,7,1352769489977558743526
258,7,1417627599467617378846
259,7,1485388684116996382242
260,7,1556040736278378719126
261,7,1629830136751586546524
262,7,1706742909941468965288
263,7,1787044299419176386454
264,7,1870718148604111301124
265,7,1958049850897600552110
266,7,2049020837678612703930
267,7,2143938016531648643212
268,7,2242780156482051810892
269,7,2345877124965564987642
270,7,2453204757776617762354
271,7,2565117413381614898566
272,7,2681587701521829823332
273,7,2802996092769827428844
274,7,2929311654587628449274
275,7,3060942685198523320232
276,7,3197854368621784632358
277,7,3340484645513199070282
278,7,3488794448729777648790
279,7,3643253280356136137008
280,7,3803817426104290056216
281,7,3970989977884987792670
282,7,4144722148227126878966
283,7,4325552762069109426672
284,7,4513427500774317642254
285,7,4708923185949802027718
286,7,4911979475877748550646
287,7,5123213578781144949908
288,7,5342558601926697394706
289,7,5570674662513805097592
290,7,5807487750646267238240
291,7,6053703553637345243994
292,7,6309240337759485641088
293,7,6574852166974247821858
294,7,6850448934116666341990
295,7,7136836038613214599752
296,7,7433914304778336664974
297,7,7742543585770925236950
298,7,8062614894157537666970
299,7,8395045821999682829880
300,7,8739716775954711526094
